"","Date_réception_DPE","N°DPE","Code_postal_(BAN)","Etiquette_DPE","_score"
"2906","2023-08-25","2369E2825039C","69003","D",24.786497
"2907","2023-08-04","2369E2636727I","69003","E",24.786497
"2908","2023-08-25","2369E2825069G","69003","D",24.786497
"2909","2023-07-26","2369E2513607Y","69003","C",24.786497
"2910","2023-08-29","2369E2857424R","69003","E",24.786497
"2911","2023-07-17","2369E2394843C","69003","C",24.786497
"2912","2023-07-11","2369E2344312P","69003","E",24.786497
"2913","2023-08-29","2369E2853732R","69003","E",24.786497
"2914","2023-07-02","2369E2222498L","69003","C",24.786497
"2915","2023-08-29","2369E2851075M","69003","E",24.786497
"2916","2023-07-08","2369E2311395O","69003","G",24.786497
"2917","2023-07-19","2369E2434239I","69003","C",24.786497
"2918","2023-07-03","2369E2239709K","69003","D",24.786497
"2919","2023-08-01","2369E2597261K","69003","C",24.786497
"2920","2023-07-15","2369E2384728B","69003","D",24.786497
"2921","2023-08-04","2369E2646392B","69003","D",24.786497
"2922","2023-07-10","2369E2321852T","69003","D",24.786497
"2923","2023-08-25","2369E2825065C","69003","D",24.786497
"2924","2023-07-15","2369E2385796D","69003","E",24.786497
"2925","2023-08-29","2369E2862116D","69003","C",24.786497
"2926","2023-08-28","2369E2836108V","69003","F",24.786497
"2927","2023-07-30","2369E2574622R","69003","G",24.786497
"2928","2023-07-07","2369E2299528D","69003","D",24.786497
"2929","2023-08-29","2369E2860158V","69003","C",24.786497
"2930","2023-08-18","2369E2756786Z","69003","D",24.786497
"2931","2023-08-04","2369E2640597E","69003","E",24.786497
"2932","2023-08-01","2369E2597321S","69003","E",24.786497
"2933","2023-07-06","2369E2287313I","69003","C",24.786497
"2934","2023-08-07","2369E2666052F","69003","E",24.786497
"2935","2023-07-14","2369E2383629U","69003","D",24.786497
"2936","2023-07-04","2369E2256939C","69003","D",24.786497
"2937","2023-07-24","2369E2493663W","69003","D",24.786497
"2938","2023-08-26","2369E2830339Y","69003","D",24.786497
"2939","2023-08-20","2369E2764054N","69003","E",24.786497
"2940","2023-07-04","2369E2248844T","69003","C",24.786497
"2941","2023-07-24","2369E2486634N","69003","D",24.786497
"2942","2023-08-11","2369E2707047Y","69003","C",24.786497
"2943","2023-07-31","2369E2584763S","69003","D",24.786497
"2944","2023-08-10","2369E2697733S","69003","F",24.786497
"2945","2023-07-24","2369E2484674D","69003","D",24.786497
"2946","2023-07-24","2369E2493956D","69003","D",24.786497
"2947","2023-07-19","2369E2429335S","69003","D",24.786497
"2948","2023-07-28","2369E2557055A","69003","C",24.786497
"2949","2023-08-03","2369E2623427U","69003","D",24.786497
"2950","2023-07-18","2369E2417584T","69003","D",24.786497
"2951","2023-07-12","2369E2364431K","69003","G",24.786497
"2952","2023-08-30","2369E2867478J","69003","E",24.786497
"2953","2023-07-26","2369E2530119A","69003","G",24.786497
"2954","2023-08-02","2369E2615845E","69003","D",24.786497
"2955","2023-07-13","2369E2372191W","69003","C",24.786497
"2956","2023-08-07","2369E2665664H","69003","E",24.786497
"2957","2023-08-08","2369E2676246H","69003","G",24.786497
"2958","2023-08-23","2369E2797966V","69003","D",24.786497
"2959","2023-07-28","2369E2551340F","69003","C",24.786497
"2960","2023-07-24","2369E2486872R","69003","G",24.786497
"2961","2023-07-26","2369E2525538V","69003","D",24.786497
"2962","2023-08-22","2369E2787160F","69003","E",24.786497
"2963","2023-07-26","2369E2517069C","69003","C",24.786497
"2964","2023-07-11","2369E2333734T","69003","D",24.786497
"2965","2023-08-30","2369E2866876F","69003","E",24.786497
"2966","2023-07-04","2369E2245721Q","69003","D",24.786497
"2967","2023-07-21","2369E2454164R","69003","C",24.786497
"2968","2023-08-07","2369E2655979U","69003","D",24.786497
"2969","2023-07-19","2369E2428186N","69003","D",24.786497
"2970","2023-08-08","2369E2675579Q","69003","G",24.786497
"2971","2023-07-18","2369E2417819U","69003","D",24.786497
"2972","2023-08-28","2369E2844631Q","69003","D",24.786497
"2973","2023-07-26","2369E2528179K","69003","D",24.786497
"2974","2023-07-07","2369E2300995O","69003","C",24.786497
"2975","2023-07-19","2369E2435892X","69003","E",24.786497
"2976","2023-07-24","2369E2479860Z","69003","B",24.786497
"2977","2023-08-21","2369E2772956X","69003","D",24.786497
"2978","2023-07-06","2369E2291027E","69003","C",24.786497
"2979","2023-08-02","2369E2616182D","69003","D",24.786497
"2980","2023-08-02","2369E2610193U","69003","F",24.786497
"2981","2023-08-23","2369E2799538H","69003","G",24.786497
"2982","2023-07-25","2369E2503969G","69003","D",24.786497
"2983","2023-07-26","2369E2513573Q","69003","D",24.786497
"2984","2023-07-24","2369E2480697E","69003","C",24.786497
"2985","2023-07-17","2369E2394024P","69003","C",24.786497
"2986","2023-08-01","2369E2599350T","69003","D",24.786497
"2987","2023-07-21","2369E2466070P","69003","D",24.786497
"2988","2023-07-20","2369E2441863O","69003","E",24.786497
"2989","2023-07-07","2369E2299358P","69003","D",24.786497
"2990","2023-07-04","2369E2244617E","69003","F",24.786497
"2991","2023-07-13","2369E2367903Y","69003","E",24.786497
"2992","2023-08-24","2369E2811152Z","69004","D",31.371555
"2993","2023-08-23","2369E2798959A","69004","D",31.371555
"2994","2023-07-17","2369E2401811C","69004","G",31.371555
"2995","2023-07-12","2369E2352999S","69004","D",31.371555
"2996","2023-07-07","2369E2308588P","69004","C",31.371555
"2997","2023-07-28","2369E2565988P","69004","E",31.371555
"2998","2023-07-12","2369E2351225M","69004","C",31.371555
"2999","2023-07-11","2369E2337763S","69004","C",31.371555
"3000","2023-07-04","2369E2246253C","69004","D",31.371555
"3001","2023-08-21","2369E2768307C","69004","E",31.371555
"3002","2023-08-02","2369E2604457E","69004","E",31.371555
"3003","2023-07-03","2369E2235214N","69004","E",31.371555
"3004","2023-07-25","2369E2506762R","69004","C",31.371555
"3005","2023-08-08","2369E2675232H","69004","C",31.371555
"3006","2023-07-10","2369E2322081O","69004","E",31.371555
"3007","2023-08-09","2369E2680149K","69004","D",31.371555
"3008","2023-07-06","2369E2292006V","69004","D",31.371555
"3009","2023-08-06","2369E2655405S","69004","E",31.371555
"3010","2023-07-12","2369E2350770Z","69004","D",31.371555
"3011","2023-08-03","2369E2621281G","69004","G",31.371555
"3012","2023-08-02","2369E2612948T","69004","E",31.371555
"3013","2023-08-08","2369E2677217Q","69004","F",31.371555
"3014","2023-07-11","2369E2339408Z","69004","D",31.371555
"3015","2023-07-18","2369E2419599G","69004","C",31.371555
"3016","2023-08-04","2369E2644204X","69004","E",31.371555
"3017","2023-08-25","2369E2821035C","69004","C",31.371555
"3018","2023-07-18","2369E2415252B","69004","E",31.371555
"3019","2023-07-08","2369E2311386F","69004","D",31.371555
"3020","2023-07-08","2369E2309921W","69004","G",31.371555
"3021","2023-07-07","2369E2298087S","69004","D",31.371555
"3022","2023-08-18","2369E2759690R","69004","E",31.371555
"3023","2023-07-28","2369E2565566J","69004","F",31.371555
"3024","2023-07-04","2369E2257306F","69004","G",31.371555
"3025","2023-08-10","2369E2704724P","69004","D",31.371555
"3026","2023-07-16","2369E2387428X","69004","C",31.371555
"3027","2023-07-26","2369E2513288R","69004","C",31.371555
"3028","2023-07-06","2369E2281989O","69004","E",31.371555
"3029","2023-07-26","2369E2525593Y","69004","F",31.371555
"3030","2023-08-11","2369E2716153E","69004","D",31.371555
"3031","2023-07-06","2369E2281273A","69004","D",31.371555
"3032","2023-08-05","2369E2652443U","69004","D",31.371555
"3033","2023-08-03","2369E2633870L","69004","E",31.371555
"3034","2023-07-18","2369E2419594B","69004","C",31.371555
"3035","2023-07-19","2369E2434785I","69004","E",31.371555
"3036","2023-07-15","2369E2385781O","69004","E",31.371555
"3037","2023-07-24","2369E2488893K","69004","E",31.371555
"3038","2023-07-28","2369E2556434D","69004","C",31.371555
"3039","2023-07-03","2369E2236783W","69004","C",31.371555
"3040","2023-08-11","2369E2711774T","69004","D",31.371555
"3041","2023-07-04","2369E2245285W","69004","F",31.371555
"3042","2023-07-06","2369E2277073M","69004","D",31.371555
"3043","2023-07-29","2369E2571236L","69004","D",31.371555
"3044","2023-07-19","2369E2425565S","69004","D",31.371555
"3045","2023-07-10","2369E2331939S","69004","D",31.371555
"3046","2023-08-29","2369E2851972Z","69004","D",31.371555
"3047","2023-08-23","2369E2799116B","69004","D",31.371555
"3048","2023-07-27","2369E2534691W","69004","C",31.371555
"3049","2023-07-26","2369E2530660V","69004","D",31.371555
"3050","2023-07-12","2369E2364179S","69004","F",31.371555
"3051","2023-07-12","2369E2359956H","69004","D",31.371555
"3052","2023-07-03","2369E2233236L","69004","F",31.371555
"3053","2023-08-30","2369E2880345G","69004","D",31.371555
"3054","2023-07-23","2369E2476585A","69004","C",31.371555
"3055","2023-08-12","2369E2719941W","69004","D",31.371555
"3056","2023-07-18","2369E2419585S","69004","C",31.371555
"3057","2023-08-21","2369E2764915Q","69004","D",31.371555
"3058","2023-07-12","2369E2351184X","69004","C",31.371555
"3059","2023-08-21","2369E2772594Z","69004","E",31.371555
"3060","2023-07-31","2369E2586227A","69004","D",31.371555
"3061","2023-07-28","2369E2565932L","69004","D",31.371555
"3062","2023-07-31","2369E2587274H","69004","D",31.371555
"3063","2023-07-11","2369E2333232L","69004","C",31.371555
"3064","2023-07-24","2369E2493176D","69004","C",31.371555
"3065","2023-07-17","2369E2401179U","69004","E",31.371555
"3066","2023-08-23","2369E2801112V","69004","F",31.371555
"3067","2023-07-18","2369E2419590X","69004","C",31.371555
"3068","2023-08-03","2369E2621772D","69004","E",31.371555
"3069","2023-07-14","2369E2381376D","69004","D",31.371555
"3070","2023-07-12","2369E2359702N","69004","D",31.371555
"3071","2023-07-04","2369E2253264T","69004","C",31.371555
"3072","2023-08-28","2369E2840023K","69004","E",31.371555
"3073","2023-08-17","2369E2747976D","69004","G",31.371555
"3074","2023-07-04","2369E2245649W","69004","D",31.371555
"3075","2023-07-27","2369E2535228N","69004","D",31.371555
"3076","2023-07-27","2369E2547774B","69004","E",31.371555
"3077","2023-08-17","2369E2741613K","69004","D",31.371555
"3078","2023-07-06","2369E2281762V","69004","F",31.371555
"3079","2023-08-19","2369E2761168N","69004","F",31.371555
"3080","2023-07-10","2369E2319917I","69004","E",31.371555
"3081","2023-07-10","2369E2328774Z","69004","E",31.371555
"3082","2023-08-22","2369E2781012T","69004","E",31.371555
"3083","2023-07-28","2369E2556452V","69004","E",31.371555
"3084","2023-08-30","2369E2877579W","69004","E",31.371555
"3085","2023-07-03","2369E2239860F","69004","D",31.371555
"3086","2023-07-18","2369E2419600H","69004","C",31.371555
"3087","2023-07-12","2369E2364210X","69004","D",31.371555
"3088","2023-07-24","2369E2486690R","69004","E",31.371555
"3089","2023-07-11","2369E2349611K","69004","D",31.371555
"3090","2023-07-05","2369E2260162B","69004","D",31.371555
"3091","2023-08-30","2369E2871425E","69004","D",31.371555
"3092","2023-07-05","2369E2272310H","69004","D",31.371555
"3093","2023-08-09","2369E2692446J","69004","D",31.371555
"3094","2023-08-11","2369E2715287W","69004","D",31.371555
"3095","2023-07-26","2369E2518159A","69004","C",31.371555
"3096","2023-07-18","2369E2419593A","69004","C",31.371555
"3097","2023-08-17","2369E2744262H","69004","E",31.371555
"3098","2023-07-19","2369E2421163K","69004","E",31.371555
"3099","2023-07-18","2369E2419596D","69004","C",31.371555
"3100","2023-07-08","2369E2310131Y","69004","E",31.371555
"3101","2023-07-16","2369E2386758D","69004","E",31.371555
"3102","2023-07-18","2369E2419583Q","69004","C",31.371555
"3103","2023-08-10","2369E2696317G","69004","G",31.371555
"3104","2023-07-04","2369E2251449Y","69004","C",31.371555
"3105","2023-08-21","2369E2765112F","69004","D",31.371555
"3106","2023-08-30","2369E2879194Z","69004","C",31.371555
"3107","2023-07-18","2369E2419587U","69004","C",31.371555
"3108","2023-07-26","2369E2513394T","69004","C",31.371555
"3109","2023-07-10","2369E2318967U","69004","D",31.371555
"3110","2023-07-20","2369E2449179Y","69004","E",31.371555
"3111","2023-08-14","2369E2724191I","69004","E",31.371555
"3112","2023-08-24","2369E2808639I","69004","D",31.371555
"3113","2023-07-20","2369E2439020F","69004","D",31.371555
"3114","2023-07-07","2369E2296445O","69004","F",31.371555
"3115","2023-07-04","2369E2246195W","69004","G",31.371555
"3116","2023-08-07","2369E2659633I","69004","D",31.371555
"3117","2023-07-10","2369E2330063O","69004","D",31.371555
"3118","2023-07-28","2369E2563702R","69004","E",31.371555
"3119","2023-07-19","2369E2433825K","69004","C",31.371555
"3120","2023-07-12","2369E2364314X","69004","E",31.371555
"3121","2023-07-13","2369E2375682D","69004","E",31.371555
"3122","2023-08-01","2369E2597557U","69004","E",31.371555
"3123","2023-08-13","2369E2721080R","69004","D",31.371555
"3124","2023-07-20","2369E2451795O","69004","D",31.371555
"3125","2023-07-11","2369E2342534F","69004","E",31.371555
"3126","2023-07-25","2369E2504828H","69004","D",31.371555
"3127","2023-07-03","2369E2239372L","69004","D",31.371555
"3128","2023-07-26","2369E2527075Y","69004","D",31.371555
"3129","2023-08-30","2369E2871437Q","69004","D",31.371555
"3130","2023-07-27","2369E2535155S","69004","D",31.371555
"3131","2023-08-23","2369E2793011G","69004","E",31.371555
"3132","2023-07-08","2369E2310078X","69004","C",31.371555
"3133","2023-08-21","2369E2766055M","69004","E",31.371555
"3134","2023-08-08","2369E2676206T","69004","C",31.371555
"3135","2023-07-01","2369E2219170L","69004","D",31.371555
"3136","2023-07-18","2369E2419555O","69004","C",31.371555
"3137","2023-07-24","2369E2492719O","69004","E",31.371555
"3138","2023-07-11","2369E2335913O","69004","G",31.371555
"3139","2023-07-06","2369E2274870T","69004","D",31.371555
"3140","2023-07-05","2369E2269840H","69004","D",31.371555
"3141","2023-07-10","2369E2324493I","69004","D",31.371555
"3142","2023-07-10","2369E2322116X","69004","F",31.371555
"3143","2023-07-10","2369E2320339O","69004","D",31.371555
"3144","2023-08-25","2369E2820480T","69004","E",31.371555
"3145","2023-07-18","2369E2419591Y","69004","C",31.371555
"3146","2023-08-30","2369E2879222B","69004","C",31.371555
"3147","2023-07-18","2369E2419595C","69004","C",31.371555
"3148","2023-07-12","2369E2364480H","69004","E",31.371555
"3149","2023-07-07","2369E2301561I","69004","E",31.371555
"3150","2023-07-11","2369E2344532B","69004","D",31.371555
"3151","2023-07-08","2369E2311079K","69004","C",31.371555
"3152","2023-07-31","2369E2582486D","69004","C",31.371555
"3153","2023-07-13","2369E2370561E","69004","D",31.371555
"3154","2023-07-20","2369E2453456L","69004","C",31.371555
"3155","2023-07-18","2369E2419592Z","69004","C",31.371555
"3156","2023-07-05","2369E2269974L","69004","D",31.371555
"3157","2023-07-18","2369E2419589W","69004","C",31.371555
"3158","2023-07-11","2369E2333390N","69004","D",31.371555
"3159","2023-07-18","2369E2419598F","69004","C",31.371555
"3160","2023-07-10","2369E2318392R","69004","D",31.371555
"3161","2023-07-11","2369E2341217O","69004","E",31.371555
"3162","2023-07-05","2369E2258355O","69004","D",31.371555
"3163","2023-07-11","2369E2337927A","69004","E",31.371555
"3164","2023-07-06","2369E2287756J","69004","E",31.371555
"3165","2023-08-04","2369E2646574B","69004","D",31.371555
"3166","2023-07-11","2369E2347303Q","69004","D",31.371555
"3167","2023-07-18","2369E2419602J","69004","C",31.371555
"3168","2023-08-29","2369E2863062N","69004","D",31.371555
"3169","2023-08-15","2369E2730603Y","69004","D",31.371555
"3170","2023-08-11","2369E2714642B","69004","E",31.371555
"3171","2023-08-08","2369E2678829Q","69004","D",31.371555
"3172","2023-07-28","2369E2556990N","69004","F",31.371555
"3173","2023-07-06","2369E2290888V","69004","C",31.371555
"3174","2023-08-08","2369E2672930T","69004","F",31.371555
"3175","2023-08-16","2369E2734712Z","69004","C",31.371555
"3176","2023-08-09","2369E2684487G","69004","E",31.371555
"3177","2023-08-23","2369E2799636B","69004","E",31.371555
"3178","2023-08-23","2369E2790055O","69004","D",31.371555
"3179","2023-07-19","2369E2427377K","69004","E",31.371555
"3180","2023-07-19","2369E2435099K","69004","D",31.371555
"3181","2023-07-13","2369E2372615E","69004","D",31.371555
"3182","2023-07-18","2369E2417279A","69004","D",31.371555
"3183","2023-07-25","2369E2495944P","69004","F",31.371555
"3184","2023-08-01","2369E2593858N","69004","E",31.371555
"3185","2023-08-23","2369E2796378T","69004","E",31.371555
"3186","2023-08-04","2369E2637317A","69004","G",31.371555
"3187","2023-08-02","2369E2607137G","69004","E",31.371555
"3188","2023-07-13","2369E2370746H","69004","E",31.371555
"3189","2023-07-03","2369E2227192Z","69004","D",31.371555
"3190","2023-07-11","2369E2342856P","69004","G",31.371555
"3191","2023-08-21","2369E2769887W","69004","D",31.371555
"3192","2023-07-07","2369E2299720N","69004","E",31.371555
"3193","2023-07-27","2369E2540860D","69004","D",31.371555
"3194","2023-07-28","2369E2551306X","69004","D",31.371555
"3195","2023-08-24","2369E2813011M","69004","E",31.371555
"3196","2023-08-18","2369E2755542D","69004","F",31.371555
"3197","2023-07-05","2369E2259717Y","69004","E",31.371555
"3198","2023-07-18","2369E2411353C","69004","D",31.371555
"3199","2023-08-03","2369E2627974R","69004","C",31.371555
"3200","2023-08-01","2369E2593157O","69004","D",31.371555
"3201","2023-07-20","2369E2452719C","69004","F",31.371555
"3202","2023-07-11","2369E2348740X","69004","D",31.371555
"3203","2023-07-12","2369E2365779G","69004","D",31.371555
